DAY,MO,YR,HRS,OBS,TUVU,BLVU,OSPR,BAEA U,BAEA I,BAEA A,NOHA,SSHA,COHA,NOGO,RSHA,BWHA,SWHA,RTHA,RLHA,GOEA U,GOEA I,GOEA A,AMKE,MERL,PEFA,GYRF,MIKI,STKI,UNID ACCIPITER,UNID BUTEO,UNID EAGLE,UNID FALCON,UNID RAPTOR,RAPTORS,OBSERVERS
18,10,2015,10,3.27,3,0,1,0,3,2,1,282,43,1,4,0,0,30,0,0,2,0,2,7,1,0,0,0,4,2,0,0,0,388,"KRUEL,ROBINSON"
19,10,2015,9.5,2,8,4,0,0,0,3,0,89,3,0,0,0,0,10,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,123,"CARTER,RIEGER"
20,10,2015,9.75,2.3,0,0,0,0,1,2,2,55,3,0,0,0,0,8,0,0,7,0,0,1,1,0,0,0,0,1,0,0,0,81,"KELLER,FELDMAN"
21,10,2015,9.75,1.64,11,1,0,0,1,0,0,86,2,0,1,0,0,3,0,0,1,0,1,5,1,0,0,0,4,0,0,1,2,120,THERRIEN
22,10,2015,10.33,1,0,5,0,0,1,0,3,58,6,0,0,0,0,1,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,84,BARBER
23,10,2015,10.5,2.27,30,0,1,0,3,2,9,95,32,0,4,0,0,26,0,0,5,5,2,10,0,0,0,0,1,1,0,0,2,228,"GOODRICH,HEVERAN"
24,10,2015,10.75,2.64,1,0,0,0,2,2,5,49,20,0,1,0,0,21,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,108,"MCMILLAN,WLASNIEWSKI"
25,10,2015,10.5,2.91,9,0,0,0,2,1,2,109,6,0,0,0,0,15,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,151,"WOOD,BLAUER"
26,10,2015,9.5,2.64,6,0,0,0,1,0,2,11,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,30,"CARTER,SANTAJA"
27,10,2015,8.5,2,0,0,1,0,1,0,1,33,6,0,1,0,0,22,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3,72,"HUGHES,ROBINSON"
28,10,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,10,2015,10.17,1.55,0,0,0,0,1,4,2,12,0,0,1,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,32,BARBER
30,10,2015,11.25,1.17,31,1,2,0,3,2,8,85,15,1,11,0,0,78,0,0,1,6,2,5,0,0,0,0,1,0,1,0,0,253,GOODRICH
31,10,2015,9.25,1.6,35,17,0,0,1,0,3,15,1,0,5,0,0,40,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,121,"BROWN,HUGHES"
1,11,2015,10.25,2.55,0,0,0,0,1,1,3,15,0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,"WLASNIEWSKI,FICK"
2,11,2015,10,2.6,0,0,0,0,0,0,2,12,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,22,"CARTER,RIEGER"
3,11,2015,9,1.89,14,10,0,0,0,0,5,22,1,0,4,0,0,20,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,81,SCHMOYER.FELDMAN
4,11,2015,8.5,2,24,3,0,0,0,1,1,13,3,0,3,0,0,74,0,0,4,1,0,2,1,0,0,0,1,2,0,0,2,135,"CAM[BELL,HEVERAN"
5,11,2015,9.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARBER
6,11,2015,9,1.5,16,2,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,GOODRICH
7,11,2015,10,1.91,20,0,0,0,2,0,12,51,6,0,0,0,0,27,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,128,"HUGHES,MERKER"
8,11,2015,9.5,3.9,14,4,0,0,1,3,2,11,3,0,6,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,"WOOD,KRUEL"
9,11,2015,9.5,3,4,1,0,0,0,0,3,3,1,0,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,59,"CARTER,RIEGER"
10,11,2015,1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,11,2015,9,1.8,8,2,0,0,3,3,7,9,2,0,2,0,0,85,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,126,GOODRICH
12,11,2015,3.28,0.75,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,BARBER
13,11,2015,9,4.2,5,1,0,0,2,6,2,2,0,1,0,0,0,37,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,62,"THERRIEN,ROBINSON"
14,11,2015,9.5,3.4,0,0,0,1,3,7,2,9,4,2,4,0,0,175,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,219,"DEETER,ROBINSON"
15,11,2015,10,1.91,11,0,0,0,0,0,4,1,0,0,11,0,0,94,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,127,"WLASNIEWSKI,BROWN"
16,11,2015,9,1.9,2,7,0,0,4,2,2,6,0,0,4,0,0,58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,87,"CARTER,RIEGER"
17,11,2015,8,2,3,0,0,0,0,0,0,4,1,0,8,0,0,24,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,45,"CAM[BELL,HUGHES"
18,11,2015,8,1,0,0,0,0,0,2,3,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,THERRIEN
19,11,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARBER
20,11,2015,9.5,1.8,7,9,0,0,6,5,0,6,2,0,15,0,0,102,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,156,"GOODRICH,HEVERAN"
21,11,2015,8.17,2.56,1,3,0,0,0,1,1,0,1,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,"KRUEL,DAVIDHEISER"
22,11,2015,9.67,2.8,1,0,0,0,0,3,2,0,2,2,3,0,0,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69,"BLAUER,ROBINSON"
23,11,2015,8.92,2.9,0,0,0,0,3,3,1,2,0,1,2,0,0,20,0,0,3,1,0,0,0,0,0,0,0,3,0,0,2,41,"CARTER,RIEGER"
24,11,2015,8.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,MERKER
25,11,2015,8,1.75,0,2,1,0,1,0,1,1,0,1,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"THERRIEN,HEVERAN"
26,11,2015,8.92,1.56,0,1,0,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"BARBER,WLASNIESKI"
27,11,2015,7.5,1.38,5,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,CAMPBELL
28,11,2015,6.83,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BROWN
29,11,2015,8,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,FELDMAN
30,11,2015,8,1,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,CARTER
1,12,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,12,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,12,2015,8.83,1.78,0,0,0,0,2,4,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,"BARBER,ROBINSON"
4,12,2015,7.17,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CAMPBELL
5,12,2015,8.33,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WLASNIEWSKI
6,12,2015,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FICK
7,12,2015,7.08,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RIEGER,ROBINSON"
8,12,2015,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CARTER 
9,12,2015,7.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,THERRIEN
10,12,2015,6.18,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,BARBER
11,12,2015,8.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOODRICH
12,12,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAVIDHEISER
13,12,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOOD
14,12,2015,8,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"CARTER,SCHIVERT"
15,12,2015,8.25,1,0,0,0,0,5,3,0,2,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,FELDMAN
19,12,2015,6.5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,"ROBINSON,SCHOLTZ"
31,12,2015,5.77,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,"ROBINSON,MOSES"
15,8,2016,20,,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,
16,8,2016,8,,0,0,1,2,0,0,0,3,1,0,0,4,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,17,
17,8,2016,9.33,,0,0,6,6,0,0,1,3,2,0,0,16,0,1,0,0,0,0,4,1,0,0,0,0,0,3,0,0,2,45,
18,8,2016,11,,0,0,3,3,0,0,1,0,1,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,
19,8,2016,10.25,,0,0,3,6,0,0,1,1,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,
20,8,2016,9.75,,0,0,4,0,0,0,0,2,0,0,0,29,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,38,
21,8,2016,4.75,,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,
22,8,2016,11.25,,0,0,13,12,0,0,0,3,0,0,0,5,0,8,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,47,
23,8,2016,9.75,,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,
24,8,2016,9.75,,7,0,2,1,0,0,0,2,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,
25,8,2016,10.58,,0,0,2,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
26,8,2016,10.83,,0,0,0,1,0,0,0,5,0,0,0,15,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,
27,8,2016,10.25,,0,0,1,2,0,0,0,3,0,0,1,22,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,37,
28,8,2016,8.92,,0,0,12,3,0,0,0,0,1,0,1,10,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,
29,8,2016,11.67,,0,3,7,10,0,0,0,2,0,0,0,8,0,16,0,0,0,0,5,0,0,0,0,0,0,4,0,0,2,57,
30,8,2016,10.08,,1,3,3,6,0,0,1,1,3,0,0,12,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,
31,8,2016,9.17,,0,0,2,2,0,0,0,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,
1,9,2016,10.75,,0,0,8,13,0,0,0,5,1,0,0,31,0,6,0,0,0,0,8,1,0,0,0,,0,0,0,0,0,73,
2,9,2016,11.67,,0,0,17,13,0,0,6,16,4,0,0,78,0,8,0,0,0,0,8,3,2,0,0,,0,2,0,0,2,159,
3,9,2016,10.25,,0,0,6,2,0,0,0,13,2,0,0,36,0,7,0,0,0,0,2,0,0,0,0,,2,0,0,0,3,73,
4,9,2016,11.83,,0,0,8,0,0,0,0,10,1,0,0,15,0,1,0,0,0,0,2,1,0,0,0,,3,0,0,0,2,43,
5,9,2016,10.83,,0,0,5,2,0,0,0,14,1,0,0,7,0,6,0,0,0,0,3,1,0,0,0,,0,3,0,0,1,43,
6,9,2016,11.75,,0,0,8,2,0,0,1,11,4,0,1,47,0,8,0,0,0,0,13,6,0,0,0,,3,1,0,0,1,106,
7,9,2016,9.5,,0,0,0,0,0,0,0,6,0,0,0,22,0,3,0,0,0,0,1,1,0,0,0,,0,0,0,0,2,35,
8,9,2016,10.33,,11,0,2,0,0,0,0,8,1,0,0,24,0,0,0,0,0,0,1,2,0,0,0,,1,0,0,0,0,50,
9,9,2016,10,,0,0,0,0,0,0,0,6,0,0,1,3,0,4,0,0,0,0,2,2,0,0,0,,0,0,0,0,1,19,
10,9,2016,10,,12,0,2,3,0,0,1,16,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,41,
11,9,2016,12.5,,0,0,19,19,0,0,0,50,4,0,1,13,0,3,0,0,0,0,19,16,1,0,0,,1,0,0,0,0,146,
12,9,2016,10.25,,0,1,1,4,0,0,0,8,0,0,0,15,0,6,0,0,0,0,1,3,0,,0,,2,3,0,0,0,44,
13,9,2016,11.77,,0,5,26,6,0,0,0,12,1,0,0,173,0,4,0,0,0,0,3,2,0,,0,,1,0,0,1,0,234,
14,9,2016,11,,0,3,9,3,0,0,0,19,1,0,1,177,0,5,0,0,0,0,8,2,0,,0,,0,1,0,1,2,232,
15,9,2016,12.08,,0,0,13,2,0,0,0,12,2,0,1,775,0,1,0,0,0,0,3,1,0,,0,,0,0,0,0,2,812,
16,9,2016,12.08,,1,0,18,3,0,0,4,17,1,0,1,1615,0,12,0,0,0,0,7,4,0,,0,,0,0,0,0,2,1685,
17,9,2016,10.75,,0,0,13,3,0,0,3,16,1,0,0,358,0,2,0,0,0,0,1,1,1,,0,,0,0,0,0,0,399,
18,9,2016,10,,13,0,8,1,0,0,0,9,0,0,0,5,0,0,0,0,0,0,1,0,2,,0,,0,0,0,0,0,39,
19,9,2016,5.5,,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,4,0,,0,,0,0,0,0,0,10,
20,9,2016,9.5,,0,0,4,4,0,0,2,20,2,0,2,3018,0,0,0,0,0,0,5,3,1,,0,,0,0,0,2,3,3066,
21,9,2016,10.5,,0,0,7,14,0,0,2,32,3,0,0,1467,0,2,0,0,0,0,5,1,0,,0,,2,4,0,1,6,1546,
22,9,2016,10.75,,2,1,3,2,0,0,1,35,6,0,1,632,0,6,0,0,0,0,6,4,0,,0,,0,0,0,0,1,700,
23,9,2016,10.75,,0,0,2,3,0,0,1,22,3,0,0,22,0,7,0,0,0,0,5,6,0,,0,,1,0,0,0,0,72,
24,9,2016,11.83,,0,0,34,6,0,0,4,60,5,0,0,267,0,9,0,0,0,0,19,4,0,,0,,3,3,0,0,0,414,
25,9,2016,11,,0,0,3,11,0,0,2,44,2,0,1,28,0,10,0,0,0,0,5,3,0,,0,,0,0,0,1,3,113,
26,9,2016,10.42,,0,0,16,14,0,0,8,34,5,0,0,79,0,3,0,3,0,0,1,5,2,,0,,0,0,0,1,2,173,
27,9,2016,9.75,,14,0,4,8,0,0,1,36,7,0,1,21,0,3,0,0,0,0,2,3,3,,0,,1,1,0,0,0,105,
28,9,2016,8.67,,4,0,4,4,0,0,3,23,4,0,0,205,0,5,0,0,0,0,1,2,3,,0,,2,0,0,0,3,263,
29,9,2016,2.58,,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,4,
30,9,2016,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,0,0,0,2,0,3,
1,10,2016,5.5,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,,0,,1,0,0,0,0,6,
2,10,2016,6.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
3,10,2016,10,,9,0,5,2,0,0,4,157,14,0,1,51,0,6,0,0,0,0,12,6,1,,0,,20,6,0,2,9,305,
4,10,2016,9.5,,0,0,0,1,0,0,0,24,4,0,0,0,0,1,0,0,0,0,0,2,0,,0,,0,0,0,0,0,32,
5,10,2016,9.25,,3,0,0,2,0,0,0,51,6,0,1,0,0,7,0,0,0,0,4,3,2,,0,,1,0,0,0,1,81,
6,10,2016,10.63,,4,0,1,0,0,0,1,30,3,0,0,0,0,2,0,0,0,0,1,3,1,,0,,0,0,0,0,0,46,
7,10,2016,11,,94,0,5,4,0,0,0,87,12,0,2,0,0,12,0,1,0,0,10,10,4,,0,,0,0,0,0,1,242,
8,10,2016,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
9,10,2016,11.67,,11,0,15,10,0,0,5,151,23,0,0,0,0,45,0,1,0,0,11,10,3,,0,,0,1,0,0,0,286,
10,10,2016,11,,6,3,1,12,0,0,3,106,19,0,4,0,0,78,0,3,0,0,1,2,7,,0,,13,2,0,5,5,270,
11,10,2016,9,,2,0,0,1,0,0,2,54,12,0,0,0,0,29,0,0,0,0,0,2,0,,0,,1,0,0,0,0,103,
12,10,2016,9.5,,23,0,0,3,0,0,1,36,6,0,2,0,0,17,0,0,0,0,0,0,0,,0,,3,0,0,0,0,91,
13,10,2016,10.67,,3,0,0,1,0,0,1,8,1,0,0,0,0,0,0,1,0,0,0,0,1,,0,,0,0,0,0,0,16,
14,10,2016,10.25,,4,0,0,0,0,0,0,47,14,0,2,0,0,23,0,1,0,0,0,1,0,,0,,1,3,0,0,2,98,
15,10,2016,10.67,,75,0,1,0,0,0,1,122,14,0,2,0,0,31,0,0,0,0,4,4,0,,0,,5,0,0,1,2,262,
16,10,2016,10.25,,15,20,1,0,0,0,3,32,2,0,0,0,0,4,0,0,0,0,0,3,0,,0,,0,0,0,0,0,80,
17,10,2016,9.5,,34,1,0,0,0,0,2,41,6,0,0,0,0,2,0,1,0,0,2,0,0,,0,,2,1,0,0,0,92,
18,10,2016,10,,7,0,0,6,0,0,1,126,3,0,0,0,0,6,0,0,0,0,1,1,0,,0,,2,2,0,0,1,156,
19,10,2016,10.33,,1,4,1,3,0,0,1,187,14,1,2,0,0,27,0,0,0,0,2,11,2,,0,,2,0,0,1,3,262,
20,10,2016,9.42,,0,0,1,2,0,0,8,41,5,0,3,0,0,17,0,0,0,0,0,1,2,,0,,1,0,0,0,0,81,
21,10,2016,8.92,,26,4,0,5,0,0,4,46,9,0,1,0,0,15,0,0,0,0,2,1,0,,0,,0,0,0,0,0,113,
22,10,2016,9.75,,9,0,0,10,0,0,0,27,8,0,1,0,0,8,0,0,0,0,0,4,0,,0,,0,0,0,1,0,68,
23,10,2016,10.75,,26,0,4,16,0,0,2,217,9,0,4,0,0,44,0,4,0,0,1,10,1,,0,,0,0,0,0,0,338,
24,10,2016,9.92,,42,3,1,7,0,0,1,290,25,3,3,0,0,83,0,3,0,0,1,7,2,,0,,6,0,1,1,2,481,
25,10,2016,10.5,,10,3,0,13,0,0,1,186,28,1,3,0,0,172,0,6,0,0,0,2,2,,0,,0,0,0,0,0,427,
26,10,2016,10.17,,7,0,0,4,0,0,1,45,3,2,23,0,0,100,0,3,0,0,0,0,0,,0,,1,5,0,0,2,196,
27,10,2016,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
28,10,2016,10.58,,23,3,0,14,0,0,1,83,8,1,16,0,0,146,0,15,0,0,0,3,2,,0,,0,1,0,0,2,318,
29,10,2016,9.42,,3,0,0,3,0,0,2,19,0,0,1,0,0,18,0,6,0,0,0,0,0,,0,,1,0,0,1,0,54,
30,10,2016,7.25,,12,0,0,1,0,0,1,10,5,0,2,0,0,8,0,1,0,0,0,4,0,,0,,0,1,0,0,0,45,
31,10,2016,10,,1,3,0,8,0,0,3,20,8,5,14,0,0,104,0,5,0,0,1,1,0,,0,,2,2,0,0,2,179,
1,11,2016,7.75,,0,0,0,1,0,0,3,8,1,0,1,0,0,68,0,1,0,0,0,0,0,,0,,1,0,0,0,4,88,
2,11,2016,9.17,,2,0,0,1,0,0,1,7,1,0,1,0,0,65,0,0,0,0,0,1,0,,0,,0,0,0,0,0,79,
3,11,2016,8.95,,0,0,0,2,0,0,2,3,1,0,1,0,0,10,0,6,0,0,0,0,0,,0,,0,1,0,0,0,26,
4,11,2016,10.5,,21,0,1,4,0,0,2,14,5,2,11,0,0,147,0,8,0,0,0,4,0,,0,,0,0,0,0,0,219,
5,11,2016,9.7,,3,13,0,2,0,0,1,29,4,0,1,0,0,58,0,6,0,0,0,1,0,,0,,0,3,0,0,0,121,
6,11,2016,10.25,,0,0,1,10,0,0,1,23,9,3,8,0,0,309,0,13,0,0,0,1,1,,0,,0,0,0,0,0,379,
7,11,2016,9.2,,1,0,0,0,0,0,2,1,0,2,1,0,0,13,0,0,0,0,0,1,0,,0,,1,1,1,0,1,25,
8,11,2016,8.75,,12,0,0,0,0,0,0,3,1,0,2,0,0,5,0,0,0,0,0,0,0,,0,,0,0,0,0,0,23,
9,11,2016,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
10,11,2016,9.33,,1,0,0,3,0,0,0,3,4,1,7,0,0,28,0,1,0,0,0,0,0,,0,,0,0,0,0,0,48,
11,11,2016,10.33,,25,6,0,6,0,0,0,8,1,3,3,0,0,43,0,9,0,0,0,1,0,,0,,0,0,0,0,0,105,
12,11,2016,8.42,,2,0,0,4,0,0,0,4,1,2,4,0,0,21,0,1,0,0,0,1,1,,0,,1,0,0,0,1,43,
13,11,2016,9,,1,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,,0,,0,0,0,0,1,16,
14,11,2016,9,,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,,0,,2,0,0,0,0,12,
15,11,2016,8,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,,0,,1,0,0,0,0,7,
16,11,2016,7,,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,6,
17,11,2016,9.42,,5,0,0,3,0,0,0,1,2,1,0,0,0,17,0,2,0,0,0,0,0,,0,,0,0,0,0,0,31,
18,11,2016,8.42,,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0,0,6,
19,11,2016,8.25,,0,0,1,1,0,0,0,2,2,0,0,0,0,14,0,0,0,0,0,0,0,,0,,1,0,0,0,0,21,
20,11,2016,10.25,,0,0,0,11,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,,0,,0,0,0,0,0,15,
21,11,2016,9.17,,0,0,0,14,0,0,1,0,0,1,0,0,0,15,0,3,0,0,0,0,0,,0,,0,0,0,0,0,34,
22,11,2016,8,,2,0,0,9,0,0,2,0,1,1,1,0,0,48,1,2,0,0,0,1,0,,0,,0,0,0,0,0,68,
23,11,2016,8.58,,4,1,0,6,0,0,1,0,1,1,5,0,0,14,0,1,0,0,0,0,0,,0,,0,1,0,0,0,35,
24,11,2016,7.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,1,
25,11,2016,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
26,11,2016,9,,2,0,0,3,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0,0,,0,,0,0,0,0,0,22,
27,11,2016,7.83,,1,10,0,0,0,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,0,,0,,0,0,0,0,0,25,
28,11,2016,8.25,,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,4,
29,11,2016,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
30,11,2016,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
1,12,2016,9.08,,0,0,0,15,0,0,2,1,0,1,0,0,0,1,0,3,0,0,0,0,0,,0,,1,0,0,0,0,24,
2,12,2016,9,,4,0,0,10,0,0,0,3,0,0,0,0,0,8,0,2,0,0,0,0,0,,0,,0,0,0,0,0,27,
3,12,2016,9,,0,0,0,22,0,0,0,1,1,0,1,0,0,17,0,1,0,0,0,1,0,,0,,0,0,0,0,0,44,
4,12,2016,8.5,,0,0,0,4,0,0,0,2,0,1,0,0,0,6,0,1,0,0,0,0,0,,0,,0,0,0,0,0,14,
5,12,2016,8,,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,0,,0,0,0,0,0,4,
6,12,2016,5.17,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,3,
7,12,2016,8.08,,0,9,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,17,
8,12,2016,8.5,,0,3,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,0,0,0,0,0,12,
9,12,2016,8,,0,1,0,6,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,,0,,0,0,0,0,0,16,
10,12,2016,8,,0,0,0,7,0,0,0,1,0,1,0,0,0,9,0,1,0,0,0,1,0,,0,,0,0,0,0,0,20,
11,12,2016,4.33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
12,12,2016,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
13,12,2016,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,
14,12,2016,7.83,,0,9,0,5,0,0,1,2,0,1,0,0,0,7,0,1,0,0,0,0,0,,0,,0,0,0,0,1,27,
